text,label,source
6 october 2010 - finnish paints and coatings company tikkurila oyj hel tik1v announced today the launch of tikkurila prohouse method for protection of wooden surfaces via treatment with ultra pro waterborne products .,Neutral,FinancialPhraseBank
kalmar espana generated net sales of some 11.3 mln euro 14.8 mln in 2005 .,Neutral,FinancialPhraseBank
"profit for the period totalled eur 1.1 mn , down from eur 1.6 mn in the third quarter of 2008 .",Sadness,FinancialPhraseBank
"juhani jrvi , corporate executive vice president of kesko , says the russian food retail sector is fragmented .",Neutral,FinancialPhraseBank
"the itunes-based material will be accessible on windows-based or macintosh computers and transferable to portable devices , including apple 's ipods .",Optimism,FinancialPhraseBank
espoon kaupunki awarded contracts for personal care products .,Optimism,FinancialPhraseBank
changes to the as-built models from the design were communicated to the subcontractors to accommodate them into the steel and grc fabrication process .,Neutral,FinancialPhraseBank
"cardona slowed her vehicle , turned around and returned to the intersection , where she called 911 .",Neutral,FinancialPhraseBank
"gs engineering will install the valves at a liquefied natural gas lng plant it has built for uae lng extraction and gas plants operator gasco in ruwais , uae .",Neutral,FinancialPhraseBank
"kaido kaare , general director for atria eesti , says the company 's investments in the upgrade of the pig farms surpass eek 150mn eur 9.59 mn usd 14.19 mn in the past years .",Optimism,FinancialPhraseBank
"at end-august , sampo was nordea 's biggest shareholder with a 20.6 stake , followed by the state with 19.9 .",Neutral,FinancialPhraseBank
"cohen steers , inc. 5 534 530 shares representing 4.985 of the share capital and voting rights .",Neutral,FinancialPhraseBank
this beauty is an updated version of her chichi loop shade launched in 2001 .,Neutral,FinancialPhraseBank
"through the new production lines at the novator mill in veliky ustjug , vologda oblast , sveza will change its current 1.5 m by 1.5 m birch plywood production targeting the domestic market to produce 1.5 m by 3.0 m overlaid birch plywood for the global market .",Neutral,FinancialPhraseBank
teliasonera tlsn said the offer is in line with its strategy to increase its ownership in core business holdings and would strengthen eesti telekom 's offering to its customers .,Optimism,FinancialPhraseBank
"the company operates worldwide and employs in total approximately 47,000 persons .",Neutral,FinancialPhraseBank
ntc has a geographical presence that complements ramirent 's existing network and brings us closer to our customers in the east bohemia region in the czechrepublic . '',Optimism,FinancialPhraseBank
the per-share subscription price of the shares subscribed with the option rights was eur 1.35 .,Neutral,FinancialPhraseBank
"in 2009 , kone had annual net sales of eur 4.7 billion and approximately 34,000 employees .",Neutral,FinancialPhraseBank
total value of the contract is about eur 10mn .,Neutral,FinancialPhraseBank
finnish media company talentum oyj 's net profit decreased to 2.5 mln euro 4.0 mln for the first quarter of 2008 from 3.0 mln euro 4.7 mln for the same period of 2007 .,Sadness,FinancialPhraseBank
small investors have voiced fears that the shares will end up with risk investors .,Fear,FinancialPhraseBank
this pc application allows users to copy files and other data from their nokia mobile device to their computer as well as create backup content .,Neutral,FinancialPhraseBank
"technopolis has finnish operations in oulu , vantaa , espoo , lappeenranta , jyvaskyla and tampere and is also preparing to expand its operations to russia .",Neutral,FinancialPhraseBank
the new policy was also aimed at making the companies more profitable and competitive .,Optimism,FinancialPhraseBank
"previously , the plant was expected to be completed by the end of 2008 .",Neutral,FinancialPhraseBank
"kemira will supply the additional volumes of iron coagulants from the company 's plant at helsingborg , sweden .",Neutral,FinancialPhraseBank
"pretax profit totaled eur 9.0 mn , down from eur 36.3 mn in 2007 .",Sadness,FinancialPhraseBank
"compagnie de financement foncier - is to issue a benchmark , 10 year covered deal in euros .",Neutral,FinancialPhraseBank
finnish nordic aluminium is starting employer-employee negotiations in finland that concern all staff groups .,Neutral,FinancialPhraseBank
"after completion of the acquisition , poyry 's oil and gas expertise will cover multi-discipline engineering and consulting services across the complete oil and gas asset lifecycle , including deepwater engineering services .",Neutral,FinancialPhraseBank
"the interim report for the first quarter is published on may 8 , 2009 .",Neutral,FinancialPhraseBank
"according to finnish scanfil 's founder and chairman of the board , jorma j. takanen , the company has to look for growth abroad .",Neutral,FinancialPhraseBank
sales in finland rose by 3.9 and international growth was 0.7 .,Optimism,FinancialPhraseBank
"as a result of the share issue , the number of the company 's shares increases by 391,630 shares and the share capital by a total of eur 15,665.20 .",Neutral,FinancialPhraseBank
"in the survey , goodyear is the third most valued tyre brand , followed by continental and bridgestone .",Neutral,FinancialPhraseBank
the amending of the proposal simplifies the proposed plan and increases the incentive for key employees to stay in the company .,Optimism,FinancialPhraseBank
finnish developer and manufacturer of mobile phone chargers salcomp plc omx helsinki sal1v on wednesday 19 november lowered its full-year net sales estimate .,Sadness,FinancialPhraseBank
"one of the opportunities would be to bring all baltic meat processing to rakvere , like processing was concentrated at the vantaa meat-packing unit in finland , the paper wrote .",Neutral,FinancialPhraseBank
"in january-september 2007 , finnlines ' net sales rose to eur 505.4 mn from eur 473.5 mn in the corresponding period in 2006 .",Optimism,FinancialPhraseBank
the bank 's leasing arm nordea liising ended the year with a profit of 4.4 million euros .,Neutral,FinancialPhraseBank
"nyrstar has also agreed to supply to talvivaara up to 150,000 tonnes of sulphuric acid per annum for use in talvivaara 's leaching process during the period of supply of the zinc in concentrate .",Optimism,FinancialPhraseBank
scanfil plc is a global contract manufacturer and systems supplier for communication and industrial electronics .,Neutral,FinancialPhraseBank
"basware 's product sales grew strongly in the financial period , by 24 percent .",Optimism,FinancialPhraseBank
"sales at the tiimari business went down by 8 to eur 11.8 million , while gallerix stores saw 29 growth to eur 2 million .",Sadness,FinancialPhraseBank
sales for the department store division increased by 15 and sales for the clothing store subsidiary seppala increased by 8 meanwhile sales for hobby hall decreased by 12 .,Optimism,FinancialPhraseBank
"according to vauramo , the plant 's lifting equipment is suitable for asian and for some chinese trucks .",Neutral,FinancialPhraseBank
the company then said it will focus its resources on clinical research .,Neutral,FinancialPhraseBank
"the finnish government announced wednesday that it sold a 32 percent stake in chemicals and fertilizer group kemira oyj for x20ac 655.6 million 890us million , sending the company 's share price up 6 percent .",Optimism,FinancialPhraseBank
"in finland , op-pohjola 's staff union is boycotting the group 's insurance sales tasks because the company has refused to take the sale of insurance into account in determining wages .",Fear,FinancialPhraseBank
"in a separate announcement to the helsinki stock exchange , atria revealed that the company 's third quarter profits declined from eur13 .9 m in the third quarter of last year to eur12 .7 m in this year 's q3 .",Sadness,FinancialPhraseBank
